param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.,0.001
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.001,0.,0.001
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.002,0.002,0.
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.005,0.,0.005
147,0.001,0.,0.001
148,0.001,0.,0.001
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.001,0.,0.001
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.001,0.,0.001
163,0.001,0.,0.001
164,0.001,0.,0.001
165,0.001,0.,0.001
166,0.001,0.,0.001
167,0.001,0.,0.001
168,0.001,0.,0.001
169,0.001,0.,0.001
170,0.007,0.,0.007
171,0.001,0.,0.001
172,0.001,0.,0.001
173,0.001,0.,0.001
174,0.001,0.,0.001
175,0.001,0.,0.001
176,0.001,0.,0.001
177,0.001,0.,0.001
178,0.001,0.,0.001
179,0.001,0.,0.001
180,0.001,0.,0.001
181,0.001,0.,0.001
182,0.001,0.,0.001
183,0.001,0.,0.001
184,0.001,0.,0.001
185,0.001,0.,0.001
186,0.001,0.,0.001
187,0.001,0.,0.001
188,0.002,0.,0.002
189,0.001,0.,0.001
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.003,0.,0.003
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.002,0.,0.002
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.061,0.,0.061
203,0.002,0.,0.002
204,0.002,0.,0.002
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.002,0.,0.002
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.002,0.,0.002
221,0.031,0.,0.031
222,0.002,0.,0.002
223,0.002,0.,0.002
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.002,0.,0.002
230,0.002,0.,0.002
231,0.002,0.,0.002
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.002,0.,0.002
237,0.002,0.,0.002
238,0.011,0.,0.011
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.002,0.,0.002
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.002,0.,0.002
246,0.003,0.,0.003
247,0.002,0.,0.002
248,0.002,0.,0.002
249,0.002,0.,0.002
250,0.002,0.,0.002
251,0.002,0.,0.002
252,0.002,0.,0.002
253,0.002,0.,0.002
254,0.002,0.,0.002
255,0.002,0.,0.002
256,0.002,0.,0.002
257,0.002,0.,0.002
258,0.002,0.,0.002
259,0.002,0.,0.002
260,0.002,0.,0.002
261,0.002,0.,0.002
262,0.003,0.,0.003
263,0.002,0.,0.002
264,0.002,0.,0.002
265,0.002,0.,0.002
266,0.002,0.,0.002
267,0.002,0.,0.002
268,0.002,0.,0.002
269,0.002,0.,0.002
270,0.002,0.,0.002
271,0.002,0.,0.002
272,0.002,0.,0.002
273,0.002,0.,0.002
274,0.002,0.,0.002
275,0.002,0.,0.002
276,0.002,0.,0.002
277,0.003,0.,0.003
278,0.002,0.,0.002
279,0.002,0.,0.002
280,0.002,0.,0.002
281,0.002,0.,0.002
282,0.002,0.,0.002
283,0.002,0.,0.002
284,0.009,0.,0.009
285,0.002,0.,0.002
286,0.002,0.,0.002
287,0.002,0.,0.002
288,0.002,0.,0.002
289,0.002,0.,0.002
290,0.002,0.,0.002
291,0.002,0.,0.002
292,0.002,0.,0.002
293,0.002,0.,0.002
294,0.002,0.,0.002
295,0.002,0.,0.002
296,0.002,0.,0.002
297,0.002,0.,0.002
298,0.003,0.,0.003
299,0.002,0.,0.002
300,0.002,0.,0.002
301,0.002,0.,0.002
302,0.002,0.,0.002
303,0.002,0.,0.002
304,0.002,0.,0.002
305,0.003,0.,0.003
306,0.003,0.,0.003
307,0.003,0.,0.003
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.004,0.,0.004
312,0.003,0.,0.003
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.003,0.,0.003
317,0.003,0.,0.003
318,0.003,0.,0.003
319,0.003,0.,0.003
320,0.003,0.,0.003
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.003,0.,0.003
324,0.003,0.,0.003
325,0.003,0.,0.003
326,0.003,0.,0.003
327,0.003,0.,0.003
328,0.003,0.,0.003
329,0.003,0.,0.003
330,0.013,0.,0.013
331,0.003,0.,0.003
332,0.003,0.,0.003
333,0.003,0.,0.003
334,0.003,0.,0.003
335,0.003,0.,0.003
336,0.004,0.,0.004
337,0.003,0.,0.003
338,0.003,0.,0.003
339,0.003,0.,0.003
340,0.003,0.,0.003
341,0.003,0.,0.003
342,0.003,0.,0.003
343,0.003,0.,0.003
344,0.003,0.,0.003
345,0.003,0.,0.003
346,0.003,0.,0.003
347,0.003,0.,0.003
348,0.004,0.,0.004
349,0.003,0.,0.003
350,0.003,0.,0.003
351,0.003,0.,0.003
352,0.003,0.,0.003
353,0.003,0.,0.003
354,0.003,0.,0.003
355,0.003,0.,0.003
356,0.003,0.,0.003
357,0.003,0.,0.003
358,0.003,0.,0.003
359,0.003,0.,0.003
360,0.003,0.,0.003
361,0.003,0.,0.003
362,0.003,0.,0.003
363,0.003,0.,0.003
364,0.003,0.,0.003
365,0.003,0.,0.003
366,0.003,0.,0.003
367,0.003,0.,0.003
368,0.003,0.,0.003
369,0.003,0.,0.003
370,0.003,0.,0.003
371,0.004,0.,0.004
372,0.003,0.,0.003
373,0.003,0.,0.003
374,0.003,0.,0.003
375,0.003,0.,0.003
376,0.003,0.,0.003
377,0.003,0.,0.003
378,0.003,0.,0.003
379,0.003,0.,0.003
380,0.003,0.,0.003
381,0.003,0.,0.003
382,0.003,0.,0.003
383,0.003,0.,0.003
384,0.003,0.,0.003
385,0.003,0.,0.003
386,0.003,0.,0.003
387,0.004,0.,0.004
388,0.003,0.,0.003
389,0.003,0.,0.003
390,0.003,0.,0.003
391,0.003,0.,0.003
392,0.004,0.,0.004
393,0.003,0.,0.003
394,0.003,0.,0.003
395,0.003,0.,0.003
396,0.003,0.,0.003
397,0.004,0.,0.004
398,0.003,0.,0.003
399,0.003,0.,0.003
400,0.003,0.,0.003
401,0.003,0.,0.003
402,0.004,0.,0.004
403,0.004,0.,0.004
404,0.004,0.,0.004
405,0.003,0.,0.003
406,0.003,0.,0.003
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.004,0.,0.004
410,0.004,0.,0.004
411,0.004,0.,0.004
412,0.005,0.,0.005
413,0.004,0.,0.004
414,0.004,0.,0.004
415,0.004,0.,0.004
416,0.004,0.,0.004
417,0.004,0.,0.004
418,0.004,0.,0.004
419,0.004,0.,0.004
420,0.004,0.,0.004
421,0.004,0.,0.004
422,0.005,0.,0.005
423,0.004,0.,0.004
424,0.004,0.,0.004
425,0.004,0.,0.004
426,0.004,0.,0.004
427,0.004,0.,0.004
428,0.004,0.,0.004
429,0.004,0.,0.004
430,0.004,0.,0.004
431,0.004,0.,0.004
432,0.004,0.,0.004
433,0.004,0.,0.004
434,0.004,0.,0.004
435,0.004,0.,0.004
436,0.004,0.,0.004
437,0.004,0.,0.004
438,0.004,0.,0.004
439,0.004,0.,0.004
440,0.004,0.,0.004
441,0.004,0.,0.004
442,0.004,0.,0.004
443,0.004,0.,0.004
444,0.004,0.,0.004
445,0.004,0.,0.004
446,0.004,0.,0.004
447,0.004,0.,0.004
448,0.004,0.,0.004
449,0.004,0.,0.004
450,0.005,0.,0.005
451,0.004,0.,0.004
452,0.004,0.,0.004
453,0.004,0.,0.004
454,0.004,0.,0.004
455,0.004,0.,0.004
456,0.004,0.,0.004
457,0.004,0.,0.004
458,0.004,0.,0.004
459,0.005,0.,0.005
460,0.004,0.,0.004
461,0.004,0.,0.004
462,0.004,0.,0.004
463,0.004,0.,0.004
464,0.004,0.,0.004
465,0.004,0.,0.004
466,0.004,0.,0.004
467,0.004,0.,0.004
468,0.005,0.,0.005
469,0.004,0.,0.004
470,0.004,0.,0.004
471,0.004,0.,0.004
472,0.004,0.,0.004
473,0.004,0.,0.004
474,0.004,0.,0.004
475,0.004,0.,0.004
476,0.004,0.,0.004
477,0.005,0.,0.005
478,0.004,0.,0.004
479,0.004,0.,0.004
480,0.004,0.,0.004
481,0.004,0.,0.004
482,0.004,0.,0.004
483,0.004,0.,0.004
484,0.004,0.,0.004
485,0.006,0.,0.006
486,0.004,0.,0.004
487,0.004,0.,0.004
488,0.004,0.,0.004
489,0.004,0.,0.004
490,0.004,0.,0.004
491,0.004,0.,0.004
492,0.004,0.,0.004
493,0.004,0.,0.004
494,0.005,0.,0.005
495,0.004,0.,0.004
496,0.004,0.,0.004
497,0.004,0.,0.004
498,0.005,0.,0.005
499,0.004,0.,0.004
500,0.004,0.,0.004
600,0.008,0.,0.008
800,0.011,0.,0.011
1000,0.042,0.003,0.038
1200,0.012,0.,0.012
1400,0.028,0.,0.028
1600,0.019,0.,0.019
1800,0.019,0.,0.019
2000,0.022,0.,0.022
2200,0.024,0.,0.024
2400,0.032,0.003,0.028
2600,0.039,0.,0.039
2800,0.036,0.,0.036
3000,0.09,0.,0.09
3200,0.037,0.,0.037
3400,0.075,0.,0.075
3600,0.048,0.,0.048
3800,0.043,0.,0.043
4000,0.057,0.,0.057
4200,0.058,0.,0.058
4400,0.059,0.,0.059
4600,0.121,0.,0.121
4800,0.063,0.003,0.059
5000,0.062,0.,0.062
5200,0.074,0.,0.074
5400,0.074,0.,0.074
5600,0.078,0.,0.078
5800,0.077,0.,0.077
6000,0.076,0.,0.076
6200,0.074,0.,0.073
6400,0.079,0.,0.078
6600,0.082,0.,0.082
6800,0.085,0.,0.085
7000,0.089,0.,0.089
7200,0.091,0.,0.091
7400,0.101,0.,0.101
7600,0.105,0.,0.105
7800,0.107,0.,0.107
8000,0.11,0.,0.11
8200,0.109,0.,0.109
8400,0.109,0.,0.109
8600,0.109,0.,0.109
8800,0.111,0.,0.111
9000,0.112,0.,0.112
9200,0.112,0.,0.112
9400,0.117,0.,0.117
9600,0.123,0.,0.123
9800,0.134,0.,0.134
10000,0.133,0.,0.133
10200,0.148,0.,0.148
10400,0.152,0.,0.152
10600,0.159,0.,0.159
10800,0.168,0.,0.168
11000,0.181,0.,0.181
11200,0.184,0.,0.184
11400,0.186,0.003,0.182
11600,0.181,0.,0.181
11800,0.18,0.,0.18
12000,0.178,0.,0.178
12200,0.192,0.,0.192
12400,0.179,0.,0.179
12600,0.198,0.,0.198
12800,0.203,0.,0.203
13000,0.205,0.,0.205
13200,0.208,0.,0.208
13400,0.213,0.,0.213
13600,0.22,0.,0.22
13800,0.228,0.,0.228
14000,0.227,0.,0.227
14200,0.232,0.,0.232
14400,0.24,0.,0.24
14600,0.242,0.,0.242
14800,0.252,0.,0.252
15000,0.252,0.,0.252
15200,0.267,0.,0.267
15400,0.269,0.,0.268
15600,0.291,0.,0.291
15800,0.288,0.,0.288
16000,0.298,0.,0.298
16200,0.305,0.,0.305
16400,0.314,0.,0.314
16600,0.325,0.,0.325
16800,0.326,0.,0.326
17000,0.326,0.,0.326
17200,0.367,0.,0.367
17400,0.35,0.003,0.346
17600,0.337,0.,0.337
17800,0.32,0.,0.32
18000,0.312,0.,0.312
18200,0.3,0.,0.3
18400,0.291,0.,0.291
18600,0.279,0.,0.279
18800,0.278,0.,0.278
19000,0.282,0.,0.282
19200,0.281,0.,0.281
19400,0.284,0.,0.284
19600,0.291,0.,0.291
19800,0.297,0.,0.297
20000,0.308,0.,0.308
